Latitude,Longitude
34.0983,-118.327
28.6667,77.2167
44.5672,-122.127
37.901,-85.902
51.5,10.5
42.833333,12.833333
44.0,21.0
40.0,127.0
54.0,-4.0
31.0,36.0
37.7749,-122.419
42.1497,-74.9384
33.7712,-111.388
-25.0,135.0
39.828175,-98.5795
54.0,-4.0
28.4117,-81.5826
27.8333,-81.717
40.7834,-73.9662
48.8054,-120.663
60.0,-96.0
28.5383,-81.3792
47.3917,-121.571
39.828175,-98.5795
31.106,-97.6475
42.1497,-74.9384
-15.0,30.0
46.0,2.0
38.8951,-77.0364
38.8951,-77.0364
-1.0,15.0
37.669,-84.6514
35.0,105.0
42.833333,12.833333
45.4667,9.2
39.828175,-98.5795
46.0,2.0
39.9667,119.8
39.828175,-98.5795
26.6825,55.0733
32.0,53.0
39.828175,-98.5795
42.1497,-74.9384
33.0,66.0
39.828175,-98.5795
43.3747,-110.501
43.6844,-110.69
42.7475,-107.209
38.8951,-77.0364
35.0,105.0
47.333333,13.333333
35.685,139.751
45.7326,-93.9196
34.9513,-92.3809
31.1801,-91.8749
35.5376,-96.9247
29.7633,-95.3633
31.106,-97.6475
32.7673,-89.6812
42.1497,-74.9384
34.0983,-118.327
38.2542,-85.7594
44.5672,-122.127
38.8951,-77.0364
37.669,-84.6514
37.901,-85.902
38.8951,-77.0364
38.8951,-77.0364
23.0,-102.0
39.828175,-98.5795
60.0,-96.0
31.106,-97.6475
37.768,-78.2057
38.8951,-77.0364
42.1497,-74.9384
44.5672,-122.127
-15.0,30.0
-1.0,15.0
37.669,-84.6514
39.828175,-98.5795
37.8044,-122.271
41.85,-87.6501
37.7749,-122.419
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
44.5672,-122.127
37.901,-85.902
35.0,105.0
-25.0,135.0
62.0,15.0
39.828175,-98.5795
54.0,-4.0
38.8951,-77.0364
37.669,-84.6514
37.901,-85.902
42.1497,-74.9384
2.5,112.5
-25.0,135.0
36.0,138.0
25.2522,55.28
48.8667,2.33333
54.0,-4.0
35.0,105.0
16.166667,107.833333
18.0,105.0
-30.0,26.0
28.6667,77.2167
7.0,81.0
41.3833,2.18333
49.216667,-2.116667
65.0,-18.0
20.0,77.0
15.0,100.0
-42.0,174.0
13.0,105.0
29.4267,120.897
40.3363,-89.0022
60.0,-96.0
31.106,-97.6475
8.0,-66.0
42.1497,-74.9384
38.4199,-117.122
43.4108,-71.5653
39.828175,-98.5795
35.6411,-79.8431
38.8951,-77.0364
38.8951,-77.0364
27.8333,-81.717
37.768,-78.2057
44.2563,-89.6385
60.0,100.0
43.3504,-84.5603
23.0,-102.0
33.7712,-111.388
33.4148,-111.909
42.0046,-93.214
34.0983,-118.327
40.5773,-77.264
-41.3,174.783
-45.5,170.333
33.0,66.0
15.0,19.0
39.828175,-98.5795
48.8667,2.33333
54.0,-4.0
35.0,105.0
35.0,38.0
60.0,100.0
23.0,-102.0
33.7712,-111.388
20.0,77.0
58.25,-6.66667
51.0833,-1.16667
42.1497,-74.9384
32.9866,-83.6487
43.4108,-71.5653
32.0,53.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
41.6772,-71.5101
44.2563,-89.6385
60.0,-96.0
19.0,-72.416667
43.3504,-84.5603
52.8,-0.8
30.0,70.0
33.0,44.0
41.1289,-98.2883
45.5,-73.5833
33.4484,-112.074
40.5773,-77.264
40.0,127.0
40.3736,-82.7755
39.059012,34.911546
21.1098,-157.531
25.0,45.0
39.828175,-98.5795
47.5362,-99.793
60.0,-96.0
60.0,100.0
8.0,-66.0
42.1497,-74.9384
39.828175,-98.5795
54.0,-4.0
43.6844,-110.69
42.7475,-107.209
38.8951,-77.0364
33.5779,-101.855
32.7831,-96.8067
51.5,-0.116667
47.0,8.0
39.828175,-98.5795
54.0,-4.0
38.8951,-77.0364
37.669,-84.6514
37.901,-85.902
-25.0,135.0
52.5,5.75
25.7743,-80.1937
39.828175,-98.5795
60.0,100.0
38.8951,-77.0364
8.0,-66.0
28.6667,77.2167
18.975,72.8258
20.0,77.0
13.0833,80.2833
42.1497,-74.9384
39.828175,-98.5795
25.7743,-80.1937
27.8333,-81.717
39.828175,-98.5795
8.0,-66.0
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
38.889,-77.0003
44.5672,-122.127
37.901,-85.902
23.0,-102.0
33.4484,-112.074
38.8951,-77.0364
38.0293,-78.4767
-25.0,135.0
39.828175,-98.5795
-42.0,174.0
38.8951,-77.0364
1.366667,103.8
35.0,105.0
-31.9333,115.833
-6.0,147.0
37.768,-78.2057
40.0,127.0
-5.0,120.0
51.5,-0.116667
25.7743,-80.1937
39.828175,-98.5795
60.0,100.0
38.8951,-77.0364
8.0,-66.0
39.828175,-98.5795
54.0,-4.0
51.5,-0.116667
42.1497,-74.9384
39.3498,-75.5148
39.828175,-98.5795
52.5,5.75
38.8951,-77.0364
25.0,45.0
25.2522,55.28
24.6408,46.7728
24.4667,54.3667
44.6074,-69.3977
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
44.5672,-122.127
37.901,-85.902
39.828175,-98.5795
60.0,-96.0
39.828175,-98.5795
42.1497,-74.9384
34.0983,-118.327
38.2542,-85.7594
44.5672,-122.127
37.669,-84.6514
37.901,-85.902
36.0,138.0
35.685,139.751
33.7712,-111.388
39.828175,-98.5795
54.0,-4.0
41.1289,-98.2883
38.8951,-77.0364
39.0646,-105.327
27.8333,-81.717
44.2563,-89.6385
60.0,100.0
51.5,-0.116667
33.7712,-111.388
33.0,66.0
41.3833,2.18333
43.4108,-71.5653
39.828175,-98.5795
60.0,100.0
25.7743,-80.1937
38.8951,-77.0364
8.0,-66.0
39.0646,-105.327
60.0,-96.0
40.0,-4.0
39.7392,-104.985
45.3167,-60.95
39.828175,-98.5795
60.0,-96.0
35.0,105.0
38.0293,-78.4767
37.768,-78.2057
39.828175,-98.5795
48.8667,2.33333
38.8951,-77.0364
23.0,-102.0
24.0,121.0
36.0,138.0
39.828175,-98.5795
38.8951,-77.0364
-10.0,-55.0
35.0,105.0
19.4342,-99.1386
34.0983,-118.327
39.5,-8.0
60.0,-96.0
40.0,-4.0
39.0,22.0
20.0,77.0
12.9833,77.5833
25.45,81.85
1.366667,103.8
43.8886,143.637
35.685,139.751
39.828175,-98.5795
31.106,-97.6475
32.9412,-97.1342
39.828175,-98.5795
60.0,-96.0
35.916667,14.433333
2.5,112.5
39.828175,-98.5795
15.0,100.0
40.5217,-111.672
54.0,-4.0
54.6167,-7.33333
35.0,105.0
36.17,-119.746
60.0,100.0
40.5443,0.48089
40.0,-4.0
40.1135,-111.854
41.3833,2.18333
35.0,105.0
39.828175,-98.5795
35.0,105.0
36.0,138.0
31.2222,121.458
54.0,-4.0
46.0,2.0
22.2,111.117
51.8,-3.15
42.1497,-74.9384
33.7712,-111.388
-25.0,135.0
39.828175,-98.5795
54.0,-4.0
28.4117,-81.5826
27.8333,-81.717
40.7834,-73.9662
48.8054,-120.663
60.0,-96.0
28.5383,-81.3792
47.3917,-121.571
41.85,-87.6501
45.5235,-122.676
39.828175,-98.5795
48.8667,2.33333
37.669,-84.6514
34.0983,-118.327
-15.0,30.0
44.5672,-122.127
46.0,2.0
54.0,-4.0
38.8951,-77.0364
37.669,-84.6514
37.901,-85.902
39.828175,-98.5795
43.6844,-110.69
42.7475,-107.209
39.828175,-98.5795
60.0,-96.0
10.5,-66.9167
39.828175,-98.5795
60.0,100.0
38.8951,-77.0364
8.0,-66.0
39.9289,116.388
35.0,105.0
39.828175,-98.5795
29.8002,115.553
1.366667,103.8
39.828175,-98.5795
46.0,2.0
38.8951,-77.0364
37.669,-84.6514
20.0,77.0
25.45,81.85
1.366667,103.8
35.0,105.0
42.1497,-74.9384
45.5235,-122.676
39.828175,-98.5795
-34.0,-64.0
37.669,-84.6514
42.833333,12.833333
44.5672,-122.127
-34.5875,-58.6725
46.0,2.0
37.7749,-122.419
51.5,-0.116667
45.7326,-93.9196
34.9513,-92.3809
31.1801,-91.8749
35.5376,-96.9247
29.7633,-95.3633
31.106,-97.6475
32.7673,-89.6812
39.828175,-98.5795
42.1497,-74.9384
55.7522,37.6156
33.0,66.0
39.828175,-98.5795
55.6667,12.5833
51.8306,43.1819
38.8951,-77.0364
38.8951,-77.0364
37.768,-78.2057
60.0,100.0
55.7522,37.6156
38.0356,-78.5033
33.7712,-111.388
30.05,31.25
56.0,10.0
27.0,30.0
31.5,34.75
33.4484,-112.074
62.0,15.0
38.889,-77.0003
46.0,2.0
34.0522,-118.244
34.0983,-118.327
44.5672,-122.127
38.8951,-77.0364
37.669,-84.6514
39.828175,-98.5795
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
-1.0,15.0
37.669,-84.6514
34.0983,-118.327
44.5672,-122.127
-15.0,30.0
41.85,-87.6501
22.3,73.2
28.0,76.0
20.0,77.0
25.45,81.85
1.366667,103.8
40.0,127.0
39.828175,-98.5795
-42.0,174.0
37.0,127.5
54.0,-4.0
20.0,77.0
12.9833,77.5833
25.45,81.85
1.366667,103.8
42.3584,-71.0598
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
44.5672,-122.127
37.901,-85.902
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
44.5672,-122.127
37.901,-85.902
45.5,-73.5833
45.3167,-60.95
20.0,77.0
28.6667,77.2167
18.975,72.8258
20.0,77.0
28.6,77.2
13.0833,80.2833
34.0983,-118.327
39.828175,-98.5795
60.0,-96.0
38.8951,-77.0364
-25.0,135.0
52.5,5.75
35.0,105.0
39.828175,-98.5795
38.8951,-77.0364
36.0,138.0
35.0,38.0
42.1497,-74.9384
39.828175,-98.5795
20.0,77.0
37.669,-84.6514
35.0,105.0
34.0983,-118.327
60.0,-96.0
8.0,38.0
51.5,-0.116667
37.901,-85.902
34.0983,-118.327
40.7608,-111.891
54.0,-4.0
54.5,-6.5
38.0293,-78.4767
39.0724,-76.7902
39.2182,-76.0642
37.768,-78.2057
39.828175,-98.5795
60.0,-96.0
38.8951,-77.0364
22.5697,88.3697
20.0,77.0
42.3584,-71.0598
34.0983,-118.327
45.5235,-122.676
39.828175,-98.5795
44.5672,-122.127
-15.0,30.0
38.8951,-77.0364
39.9289,116.388
35.0,105.0
39.828175,-98.5795
29.8002,115.553
1.366667,103.8
42.1497,-74.9384
36.17,-119.746
38.0293,-78.4767
42.1497,-74.9384
37.768,-78.2057
40.7834,-73.9662
39.828175,-98.5795
40.7625,-73.9744
42.1497,-74.9384
39.828175,-98.5795
41.1289,-98.2883
42.2373,-71.5314
38.8951,-77.0364
41.6362,-70.9342
42.7229,-75.1254
40.809,-73.9613
34.0983,-118.327
39.828175,-98.5795
60.0,-96.0
38.8951,-77.0364
42.3584,-71.0598
42.6557,-70.6203
35.0,105.0
51.5,10.5
62.0,10.0
20.0,77.0
48.8667,2.33333
46.0,2.0
42.1497,-74.9384
-25.0,135.0
41.85,-87.6501
51.5,-0.116667
42.1497,-74.9384
49.9068,2.47568
15.5,-90.25
46.0,2.0
32.0,-5.0
39.059012,34.911546
42.1497,-74.9384
25.0,45.0
33.0,66.0
33.0,44.0
39.828175,-98.5795
38.8951,-77.0364
30.0,70.0
42.1497,-74.9384
34.0983,-118.327
38.2542,-85.7594
44.5672,-122.127
37.669,-84.6514
37.901,-85.902
45.3167,-60.95
39.828175,-98.5795
60.0,-96.0
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
44.5672,-122.127
37.901,-85.902
39.828175,-98.5795
61.385,-152.268
53.0,-8.0
53.3592,-6.21611
62.0,15.0
39.828175,-98.5795
38.889,-77.0003
43.3504,-84.5603
38.8951,-77.0364
42.2373,-71.5314
38.8951,-77.0364
35.0,105.0
42.833333,12.833333
45.4667,9.2
39.828175,-98.5795
46.0,2.0
39.9667,119.8
42.1497,-74.9384
38.8951,-77.0364
36.17,-119.746
34.0983,-118.327
39.0724,-76.7902
40.809,-73.9613
40.3736,-82.7755
34.0522,-118.244
35.0,105.0
44.0,21.0
40.0,127.0
54.0,-4.0
31.0,36.0
39.828175,-98.5795
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
39.7684,-86.158
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
39.8647,-86.2604
44.5672,-122.127
37.901,-85.902
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
44.5672,-122.127
37.901,-85.902
33.0,66.0
39.828175,-98.5795
20.0,77.0
51.5,10.5
42.3584,-71.0598
39.828175,-98.5795
39.0194,125.755
36.0,138.0
33.0,66.0
39.828175,-98.5795
54.0,-4.0
32.0,53.0
28.0,3.0
38.8951,-77.0364
35.0,105.0
15.5,47.5
28.6667,77.2167
35.0,38.0
60.0,100.0
15.0,115.0
34.5167,69.1833
30.0,70.0
51.5,-0.116667
49.0,32.0
51.5,10.5
53.4771,38.0354
33.0,44.0
20.0,77.0
47.0,20.0
13.0,105.0
42.833333,12.833333
25.0,17.0
46.0,2.0
42.1497,-74.9384
39.828175,-98.5795
-15.0,30.0
37.669,-84.6514
51.5,10.5
39.828175,-98.5795
38.8951,-77.0364
38.8951,-77.0364
35.0,105.0
39.5,-8.0
38.9073,-77.0726
51.5,-0.116667
44.5672,-122.127
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
37.901,-85.902
60.0,-96.0
45.5,-73.5833
-41.3,174.783
39.828175,-98.5795
39.828175,-98.5795
61.385,-152.268
20.0,77.0
39.828175,-98.5795
31.106,-97.6475
36.9029,66.2674
33.0,66.0
39.828175,-98.5795
41.1333,24.3167
46.6667,-0.5
38.8951,-77.0364
40.0,127.0
60.0,100.0
46.0,2.0
20.0,77.0
41.4826,-71.3256
42.0046,-71.4958
39.828175,-98.5795
54.0,-4.0
42.3318,-71.1212
30.396,-88.8853
41.8262,-71.3976
41.8117,-71.4091
41.8137,-71.3701
41.5834,-72.7622
41.3137,-71.8498
41.3309,-71.7551
52.5,5.75
41.6259,-71.2134
42.2373,-71.5314
39.0,22.0
42.1497,-74.9384
41.8856,-73.6001
41.8501,-71.4662
41.8226,-71.4234
38.8951,-77.0364
41.8899,-71.3935
41.6772,-71.5101
42.3584,-71.0598
40.809,-73.9613
51.5,-0.116667
32.7673,-89.6812
39.7392,-104.985
42.0029,-71.5148
41.4737,-71.2975
42.3784,-71.1164
39.0646,-105.327
41.8282,-71.4017
41.8787,-71.3826
41.8262,-71.4067
41.8229,-71.4186
54.0,-4.0
39.828175,-98.5795
54.0,-4.0
38.8951,-77.0364
37.669,-84.6514
37.901,-85.902
51.5,10.5
42.833333,12.833333
41.9,12.4833
39.0,22.0
36.0,138.0
39.828175,-98.5795
46.8167,9.83333
54.0,-4.0
38.8951,-77.0364
35.0,105.0
50.8333,4.33333
51.5,10.5
20.0,77.0
59.0,26.0
56.0,10.0
42.833333,12.833333
35.0,33.0
46.0,2.0
47.0,8.0
39.0,22.0
35.0,105.0
36.0,138.0
39.828175,-98.5795
22.25,114.166667
38.8951,-77.0364
1.366667,103.8
52.5,5.75
35.0,105.0
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
44.5672,-122.127
37.901,-85.902
37.669,-84.6514
39.828175,-98.5795
39.0194,125.755
36.0,138.0
33.0,66.0
39.828175,-98.5795
54.0,-4.0
32.0,53.0
28.0,3.0
38.8951,-77.0364
35.0,105.0
15.5,47.5
28.6667,77.2167
35.0,38.0
60.0,100.0
15.0,115.0
34.5167,69.1833
30.0,70.0
51.5,-0.116667
49.0,32.0
51.5,10.5
53.4771,38.0354
33.0,44.0
20.0,77.0
47.0,20.0
13.0,105.0
42.833333,12.833333
25.0,17.0
46.0,2.0
34.0983,-118.327
45.5235,-122.676
39.828175,-98.5795
44.5672,-122.127
-15.0,30.0
20.0,77.0
-8.89444,-78.1567
-25.0,135.0
-30.0,26.0
5.30644,-1.98474
-10.0,-76.0
8.0,-2.0
25.7743,-80.1937
42.1497,-74.9384
55.7522,37.6156
38.4199,-117.122
39.828175,-98.5795
54.0,-4.0
38.8951,-77.0364
39.3498,-75.5148
42.3584,-71.0598
36.17,-119.746
60.0,100.0
60.0,-96.0
43.3504,-84.5603
51.5,-0.116667
33.7712,-111.388
31.5,34.75
42.2373,-71.5314
39.828175,-98.5795
5.0,152.0
13.2613,145.096
61.385,-152.268
21.1098,-157.531
39.828175,-98.5795
36.0,138.0
33.0,66.0
24.8366,78.4326
39.828175,-98.5795
20.0,77.0
28.6,77.2
28.0,84.0
35.0,105.0
36.17,-119.746
40.5773,-77.264
60.0,100.0
12.9833,77.5833
20.9667,73.3
30.0,70.0
51.5,10.5
18.975,72.8258
20.0,77.0
51.5,10.5
33.0,66.0
20.0,77.0
54.0,-4.0
42.833333,12.833333
39.5,-8.0
60.0,100.0
37.0,127.5
43.6667,-79.4167
40.0,-4.0
46.0,2.0
34.5167,69.1833
51.8,-3.15
55.7522,37.6156
39.828175,-98.5795
38.8951,-77.0364
40.0,127.0
35.0,38.0
60.0,100.0
8.0,-66.0
49.0,32.0
42.1497,-74.9384
43.3504,-84.5603
8.0,38.0
37.7749,-122.419
39.828175,-98.5795
60.0,-96.0
39.828175,-98.5795
37.669,-84.6514
42.3584,-71.0598
47.5253,7.64451
47.3667,8.55
47.0,8.0
23.0,-102.0
33.7712,-111.388
39.828175,-98.5795
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
-15.0,30.0
37.901,-85.902
23.0,-102.0
33.7712,-111.388
33.0,66.0
33.0,44.0
39.828175,-98.5795
38.8951,-77.0364
38.8951,-77.0364
42.3584,-71.0598
25.0,17.0
35.0,38.0
60.0,100.0
42.1497,-74.9384
39.828175,-98.5795
45.5235,-122.676
38.8951,-77.0364
37.669,-84.6514
45.4654,-122.698
33.4484,-112.074
44.2563,-89.6385
44.5672,-122.127
18.975,72.8258
20.0,77.0
41.85,-87.6501
-42.0,174.0
60.0,-96.0
39.828175,-98.5795
39.828175,-98.5795
42.1497,-74.9384
51.5,10.5
42.1497,-74.9384
39.828175,-98.5795
40.4995,-74.4443
40.314,-74.5089
40.7357,-74.1724
37.7749,-122.419
43.6667,-79.4167
51.5,10.5
36.0,138.0
39.828175,-98.5795
43.741,-110.802
54.0,-4.0
42.7475,-107.209
36.17,-119.746
34.4628,-119.055
32.8167,-118.451
28.6667,77.2167
18.975,72.8258
20.0,77.0
28.6,77.2
13.0833,80.2833
36.0,138.0
39.828175,-98.5795
54.0,-4.0
39.9523,-75.1638
-10.0,-55.0
36.17,-119.746
18.25,-77.5
60.0,-96.0
43.6667,-79.4167
34.4628,-119.055
51.5,10.5
43.741,-110.802
42.7475,-107.209
1.366667,103.8
52.0,20.0
32.8167,-118.451
42.1497,-74.9384
40.7834,-73.9662
40.7115,-74.0163
39.828175,-98.5795
42.1497,-74.9384
39.828175,-98.5795
15.0,19.0
35.7449,-86.7489
38.8951,-77.0364
38.8951,-77.0364
39.0646,-105.327
49.75,6.166667
27.8333,-81.717
35.0,105.0
39.0003,-105.501
39.7392,-104.985
35.1331,-87.5336
42.1497,-74.9384
37.8716,-122.273
39.828175,-98.5795
38.8862,-77.025
48.8667,2.33333
38.8951,-77.0364
33.4484,-112.074
38.8773,-77.0178
51.5,10.5
36.0,138.0
39.828175,-98.5795
43.741,-110.802
54.0,-4.0
42.7475,-107.209
36.17,-119.746
34.4628,-119.055
32.8167,-118.451
39.828175,-98.5795
42.1497,-74.9384
43.3504,-84.5603
8.0,38.0
37.7749,-122.419
39.828175,-98.5795
60.0,-96.0
26.6825,55.0733
32.0,53.0
-25.0,135.0
36.0,138.0
39.828175,-98.5795
54.0,-4.0
39.9523,-75.1638
-10.0,-55.0
36.17,-119.746
18.25,-77.5
60.0,-96.0
43.6667,-79.4167
34.4628,-119.055
51.5,10.5
43.741,-110.802
42.7475,-107.209
1.366667,103.8
52.0,20.0
32.8167,-118.451
39.828175,-98.5795
52.5833,-0.25
51.5,-0.116667
39.828175,-98.5795
51.5,10.5
36.0,138.0
39.828175,-98.5795
43.741,-110.802
54.0,-4.0
42.7475,-107.209
36.17,-119.746
34.4628,-119.055
32.8167,-118.451
42.1497,-74.9384
42.1497,-74.9384
39.828175,-98.5795
45.5,-73.5833
45.3167,-60.95
39.828175,-98.5795
44.0407,-72.7093
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
37.669,-84.6514
27.8333,-81.717
34.0983,-118.327
38.889,-77.0003
44.5672,-122.127
37.901,-85.902
51.5,10.5
42.1497,-74.9384
50.8333,4.33333
40.7765,-73.4673
18.0,105.0
36.17,-119.746
31.2222,121.458
37.7749,-122.419
31.1801,-91.8749
45.5,-73.5833
39.828175,-98.5795
51.5,10.5
44.0,21.0
39.828175,-98.5795
54.0,-4.0
54.095,-0.208056
37.669,-84.6514
35.0,105.0
40.0,127.0
31.0,36.0
41.85,-87.6501
37.901,-85.902
2.5,112.5
33.0,66.0
39.828175,-98.5795
54.0,-4.0
35.0,105.0
-12.5,18.5
-5.0,120.0
34.8375,-106.237
60.0,-96.0
43.3504,-84.5603
51.8,-3.15
30.0,70.0
20.0,77.0
15.0,100.0
52.5,5.75
1.366667,103.8
55.4667,-3.65
54.0,-4.0
31.5,34.75
51.5,-0.116667
13.75,100.517
37.7749,-122.419
42.1497,-74.9384
37.4538,-122.182
42.3584,-71.0598
35.0,105.0
37.4289,-122.17
36.17,-119.746
29.7633,-95.3633
37.7749,-122.419
44.0,21.0
42.1497,-74.9384
36.0,138.0
33.0,66.0
31.2222,121.458
39.828175,-98.5795
54.0,-4.0
38.8951,-77.0364
38.8951,-77.0364
54.095,-0.208056
16.166667,107.833333
27.8333,-81.717
35.0,105.0
38.8951,-77.0364
60.0,-96.0
60.0,100.0
19.0,-72.416667
31.0,36.0
49.0,32.0
23.0,-102.0
33.0,44.0
20.0,77.0
-33.0,-56.0
40.0,127.0
20.3167,79.9667
38.0293,-78.4767
42.1497,-74.9384
39.0194,125.755
36.0,138.0
41.0748,1.05244
38.8951,-77.0364
38.8951,-77.0364
35.0,105.0
37.768,-78.2057
43.6667,-79.4167
51.5,-0.116667
41.3833,2.18333
23.0,-102.0
40.0,127.0
37.0,127.5
40.0,-4.0
47.0,8.0
36.8667,112.15
12.9833,77.5833
20.0,77.0
28.6,77.2
25.7743,-80.1937
39.828175,-98.5795
60.0,100.0
8.0,-66.0
55.7522,37.6156
39.0194,125.755
32.9866,-83.6487
39.828175,-98.5795
54.0,-4.0
50.15,-5.06667
39.9289,116.388
35.0,105.0
60.0,100.0
55.7522,37.6156
49.0,32.0
37.5664,127.0
50.833333,4.0
40.0,127.0
50.4333,30.5167
51.03,138.38
37.0,127.5
42.1497,-74.9384
51.5,10.5
36.17,-119.746
36.0,138.0
39.828175,-98.5795
54.0,-4.0
32.8167,-118.451
34.4628,-119.055
39.828175,-98.5795
36.175,-115.137
1.366667,103.8
22.2006,113.546
39.0194,125.755
36.0,138.0
33.0,66.0
39.828175,-98.5795
54.0,-4.0
32.0,53.0
28.0,3.0
38.8951,-77.0364
35.0,105.0
15.5,47.5
28.6667,77.2167
35.0,38.0
60.0,100.0
15.0,115.0
34.5167,69.1833
30.0,70.0
51.5,-0.116667
49.0,32.0
51.5,10.5
53.4771,38.0354
33.0,44.0
20.0,77.0
47.0,20.0
13.0,105.0
42.833333,12.833333
25.0,17.0
46.0,2.0
23.0,-102.0
42.1497,-74.9384
32.799,-86.8073
39.828175,-98.5795
44.5672,-122.127
37.0,127.5
60.0,-96.0
-25.0,135.0
60.0,-96.0
38.0293,-78.4767
42.6483,-73.7619
39.828175,-98.5795
37.3281,-121.847
-85.6221,32.3438
36.17,-119.746
40.7834,-73.9662
40.65,14.6167
40.7448,-73.9487
43.7867,-75.4919
40.7682,-73.9818
42.2373,-71.5314
42.0046,-93.214
42.833333,12.833333
40.852,-72.9696
40.7498,-73.7976
42.1497,-74.9384
41.0762,-73.8587
42.4206,-75.8591
43.4108,-71.5653
40.5779,-73.994
27.8333,-81.717
40.3363,-89.0022
40.7567,-73.846
37.768,-78.2057
50.8333,4.33333
40.7907,-73.881
51.5,-0.116667
40.5834,-74.1496
40.314,-74.5089
33.4484,-112.074
25.0833,-77.35
39.828175,-98.5795
51.5,10.5
36.0,138.0
39.828175,-98.5795
43.741,-110.802
54.0,-4.0
42.7475,-107.209
36.17,-119.746
34.4628,-119.055
32.8167,-118.451
28.6667,77.2167
18.975,72.8258
20.0,77.0
20.5,84.4167
44.5672,-122.127
37.669,-84.6514
35.0,105.0
41.7748,-74.2982
42.1497,-74.9384
41.6056,-74.184
42.3954,-73.6979
41.8376,-74.0374
41.9329,-74.019
54.0,-4.0
41.9268,-73.9126
41.6176,-74.076
42.744,-75.1846
41.4353,-74.0425
42.1497,-74.9384
-15.0,30.0
46.0,2.0
38.8951,-77.0364
38.8951,-77.0364
-1.0,15.0
37.669,-84.6514
39.828175,-98.5795
38.8951,-77.0364
20.0,77.0
35.0,105.0
36.17,-119.746
20.0,77.0
12.9833,77.5833
38.0293,-78.4767
40.0,127.0
37.768,-78.2057
39.828175,-98.5795
13.2613,145.096
35.0,105.0
36.17,-119.746
20.0,77.0
12.9833,77.5833
42.1497,-74.9384
-25.0,135.0
46.9048,-110.326
32.799,-86.8073
39.828175,-98.5795
54.0,-4.0
61.385,-152.268
38.8951,-77.0364
27.8333,-81.717
40.7834,-73.9662
45.3422,-110.358
44.5672,-122.127
60.0,-96.0
32.7673,-89.6812
38.468,-80.9696
33.7712,-111.388
41.1289,-98.2883
42.7475,-107.209
42.0046,-93.214
28.4117,-81.5826
39.0724,-76.7902
47.5362,-99.793
28.5383,-81.3792
21.1098,-157.531
25.5,51.25
37.5664,127.0
25.2867,51.5333
25.2522,55.28
31.2222,121.458
24.4667,54.3667
29.5,47.75
25.0,45.0
24.6408,46.7728
42.1497,-74.9384
41.0,75.0
27.9475,-82.4584
39.828175,-98.5795
37.669,-84.6514
35.0,105.0
27.8333,-81.717
-3.5,30.0
44.2563,-89.6385
8.0,-5.0
60.0,100.0
30.0,70.0
10.0,8.0
33.0,44.0
42.7475,-107.209
43.9166,-110.584
39.0724,-76.7902
39.2904,-76.6122
42.1497,-74.9384
18.975,72.8258
20.0,77.0
51.5,-0.116667
42.1497,-74.9384
18.975,72.8258
20.0,77.0
51.5,10.5
35.0,105.0
42.833333,12.833333
52.5,5.75
39.9667,119.8
45.5,-73.5833
39.828175,-98.5795
60.0,-96.0
37.669,-84.6514
42.1497,-74.9384
33.7712,-111.388
-25.0,135.0
39.828175,-98.5795
54.0,-4.0
28.4117,-81.5826
27.8333,-81.717
-33.9167,18.4167
40.7834,-73.9662
48.8054,-120.663
60.0,-96.0
47.3917,-121.571
28.5383,-81.3792
13.166667,-59.533333
51.5,-0.116667
42.1497,-74.9384
23.0,-102.0
18.2359,-66.4838
60.0,-96.0
38.8964,-77.0262
40.7068,-74.0113
13.2613,145.096
40.7107,-73.851
42.1497,-74.9384
31.5,34.75
51.5,10.5
36.0,138.0
39.828175,-98.5795
43.741,-110.802
54.0,-4.0
42.7475,-107.209
36.17,-119.746
34.4628,-119.055
32.8167,-118.451
47.0,8.0
12.9833,77.5833
-25.0,135.0
-42.0,174.0
60.0,-96.0
46.0,2.0
20.0,77.0
37.6922,-97.3375
31.2222,121.458
39.828175,-98.5795
30.7522,120.75
-10.0,-55.0
35.0,105.0
42.833333,12.833333
38.5111,-96.8005
